"","x_cord","y_cord","group_broad_type"
"cell76682",3800.5898,2245.8975,"T"
"cell76683",3822.4575,2247.8306,"T"
"cell76691",3797.5293,2250.853,"T"
"cell76694",3805.4426,2250.4917,"T"
"cell76695",3791.675,2252.075,"T"
"cell76696",3811.9844,2252.875,"T"
"cell76698",3428.8188,2255.6553,"Stromal"
"cell76700",3769.7673,2255.9534,"Macrophage"
"cell76701",3483.2334,2257.582,"Plasma"
"cell76704",3758.647,2259.353,"Macrophage"
"cell76708",3782.1428,2263.0144,"Plasma"
"cell76711",3732.7114,2264.4807,"T"
"cell76713",3741.8115,2269.087,"T"
"cell76714",3557.461,2269.1484,"Stromal"
"cell76715",3730.8125,2272.7292,"B"
"cell76716",3306.1013,2270.447,"Macrophage"
"cell76717",3444.675,2278.3298,"Stromal"
"cell76719",3769.05,2279.1626,"Macrophage"
"cell76722",3802.8865,2281.693,"Macrophage"
"cell76723",3587.6401,2275.836,"Stromal"
"cell76725",3817.2246,2280.7551,"T"
"cell76726",3792.139,2282.4722,"Plasma"
"cell76727",3190.3333,2285.4956,"Stromal"
"cell76730",3785.1555,2284.4443,"T"
"cell76732",3746.3164,2286.4695,"Macrophage"
"cell76734",3819.7874,2286.532,"T"
"cell76736",3735.9795,2287.5918,"T"
"cell76737",3792.25,2289.1177,"T"
"cell76739",3803.1516,2290.9395,"Macrophage"
"cell76740",3205.486,2292.764,"Stromal"
"cell76743",3770.4167,2292.8542,"Macrophage"
"cell76747",3435.1885,2293.6594,"Stromal"
"cell76748",3716.3247,2296.1047,"Stromal"
"cell76752",3688.884,2296.7246,"Macrophage"
"cell76753",3798.4746,2301.9321,"Plasma"
"cell76757",3514.926,2302.361,"Stromal"
"cell76758",3343.2827,2304.0828,"Stromal"
"cell76759",3444.0898,2303.618,"Stromal"
"cell76761",3533.2144,2306.7144,"Plasma"
"cell76762",3592.9822,2295.9106,"Stromal"
"cell76764",3381.2712,2308.644,"Stromal"
"cell76766",3407.4487,2310.4568,"Plasma"
"cell76767",3619.1,2312.0667,"Macrophage"
"cell76770",3438.6667,2313.0203,"Stromal"
"cell76771",3555.1743,2312.1162,"Plasma"
"cell76772",3705.0598,2316.4775,"Stromal"
"cell76773",3689.1602,2316.0332,"Plasma"
"cell76774",3505.393,2315.0342,"T"
"cell76778",3566.2048,2319.623,"Plasma"
"cell76781",3478.511,2327.4836,"T"
"cell76782",3711.6382,2324.038,"Plasma"
"cell76784",3678.687,2328.3496,"Stromal"
"cell76785",3753.1333,2329.1868,"T"
"cell76789",3732.7512,2331.8,"Macrophage"
"cell76791",3468.6667,2331.0452,"Stromal"
"cell76793",3819.6406,2334.4688,"Stromal"
"cell76794",3604.9812,2333.632,"Stromal"
"cell76795",3455.4666,2334.1943,"Stromal"
"cell76796",3620.9392,2336.542,"Stromal"
"cell76797",3422.2083,2333.1577,"Stromal"
"cell76798",3754.237,2343.3926,"Macrophage"
"cell76800",3774.289,2337.3132,"T"
"cell76802",3638.0452,2339.757,"Plasma"
"cell76803",3794.7932,2340.5,"B"
"cell76804",3733.0938,2341.1406,"T"
"cell76806",3815.5054,2349.8708,"Myoepi"
"cell76807",3804.3572,2343.6287,"Myoepi"
"cell76808",3787.9404,2346.0952,"Stromal"
"cell76809",3581.611,2343.2778,"T"
"cell76810",3597.847,2348.7322,"Stromal"
"cell76811",3574.6155,2346.2437,"Plasma"
"cell76812",3827.9546,2346.307,"Stromal"
"cell76814",3803.3452,2352.3215,"T"
"cell76816",3614.156,2349.896,"Stromal"
"cell76817",3813.6956,2356.6848,"Myoepi"
"cell76818",3538.7112,2354.1333,"Stromal"
"cell76821",3573.7886,2355.673,"Stromal"
"cell76822",3421.0154,2356.3062,"Stromal"
"cell76825",3248.0127,2360.3706,"Macrophage"
"cell76826",3752.017,2357.3315,"Stromal"
"cell76829",3808.6226,2369.8928,"Myoepi"
"cell76830",3820.0505,2364.4958,"Stromal"
"cell76832",3711.838,2363.6216,"Stromal"
"cell76833",3551.5737,2364.5083,"Stromal"
"cell76834",3638.8225,2365.4678,"Stromal"
"cell76835",3321.1177,2368.659,"Stromal"
"cell76836",3642.2063,2368.8042,"Stromal"
"cell76837",3764.0862,2366.6953,"Stromal"
"cell76842",3329.6267,2376.8157,"Stromal"
"cell76845",3378.1143,2379.3142,"Macrophage"
"cell76846",3360.6545,2378.982,"Stromal"
"cell76848",3790.6611,2380.0679,"Macrophage"
"cell76850",3287.043,2379.8823,"Stromal"
"cell76851",3826.7476,2376.7878,"Stromal"
"cell76852",3348.4285,2382.2285,"Stromal"
"cell76853",3578.8591,2382.5352,"Stromal"
"cell76856",3455.5828,2383.0466,"Stromal"
"cell76857",3769.7112,2383.8667,"T"
"cell76859",3686.179,2386.7896,"Stromal"
"cell76861",3809.0925,2388.4197,"Stromal"
"cell76862",3342.0693,2386.1462,"Stromal"
"cell76865",3359.0764,2385.4387,"Stromal"
"cell76869",3769.537,2392.1296,"B"
"cell76870",3575.8552,2392.4172,"Stromal"
"cell76871",3587.1948,2393.8474,"Stromal"
"cell76872",3624.6353,2395.0945,"Stromal"
"cell76874",3803.0378,2395.17,"Macrophage"
"cell76875",3372.0608,2391.659,"Stromal"
"cell76877",3541.3333,2397.7917,"Stromal"
"cell76878",3756.787,2398.324,"Macrophage"
"cell76881",3340.2693,2403.678,"Stromal"
"cell76882",3747.682,2402.4243,"Macrophage"
"cell76884",3687.8333,2403.629,"Stromal"
"cell76886",3801.494,2403.358,"Stromal"
"cell76888",3278.9456,2403.982,"T"
"cell76889",3653.8474,2404.11,"Stromal"
"cell76891",3551.7947,2400.221,"Macrophage"
"cell76892",3773.257,2406.2,"T"
"cell76893",3798.182,2411.0908,"Stromal"
"cell76894",3818.6316,2406.5789,"B"
"cell76895",3715.0583,2407.33,"Stromal"
"cell76897",3763.3572,2410,"Macrophage"
"cell76898",3632.3093,2407.4124,"T"
"cell76899",3562.2463,2408.1016,"Macrophage"
"cell76900",3466.2708,2407.1528,"Macrophage"
"cell76901",3578.0342,2408.607,"Stromal"
"cell76902",3534.408,2410.6843,"Stromal"
"cell76903",3693.478,2414.302,"Stromal"
"cell76905",3655.6458,2414.1355,"Macrophage"
"cell76910",3718.3083,2418.8408,"Malignant"
"cell76911",3674.996,2416.96,"Stromal"
"cell76912",3795.8164,2422.5815,"Stromal"
"cell76914",3772.314,2416.7908,"Macrophage"
"cell76919",3644.6785,2417.8215,"Stromal"
"cell76921",3807.927,2422.1338,"Stromal"
"cell76922",3256.539,2416.525,"Macrophage"
"cell76925",3505.9788,2422.9626,"Stromal"
"cell76926",3703.8472,2420.3264,"Malignant"
"cell76928",3677.9292,2423.8662,"Stromal"
"cell76936",3546.5837,2425.4106,"Stromal"
"cell76938",3779.9858,2425.4226,"T"
"cell76939",3256.558,2425.8372,"Stromal"
"cell76941",3655.426,2426.2727,"Stromal"
"cell76942",3687.1963,2433.5889,"Myoepi"
"cell76943",3494.8818,2430.301,"Macrophage"
"cell76944",3625.191,2420.163,"Myoepi"
"cell76945",3731.994,2429.6545,"Myoepi"
"cell76947",3634.2073,2429.695,"Malignant"
"cell76948",3244.942,2429.627,"Stromal"
"cell76951",3501.7632,2434.1184,"Stromal"
"cell76952",3594.2898,2431.203,"Stromal"
"cell76953",3761.842,2432.0176,"T"
"cell76956",3671.0225,2433.7144,"Stromal"
"cell76960",3607.3306,2436.2822,"Myoepi"
"cell76962",3402.7783,2435.118,"Stromal"
"cell76963",3593.9016,2435.1638,"Stromal"
"cell76964",3632.1304,2435.652,"Myoepi"
"cell76965",3644.4321,2433.3643,"Malignant"
"cell76966",3696.218,2439.2322,"Stromal"
"cell76967",3770.0952,2433.7856,"T"
"cell76968",3424.8057,2433.4653,"Macrophage"
"cell76969",3525.9941,2429.101,"Stromal"
"cell76970",3614.4175,2438.5276,"Myoepi"
"cell76971",3622.9062,2437.5625,"DC_Mast"
"cell76972",3754.197,2437.2424,"Macrophage"
"cell76973",3537.1497,2437.449,"Stromal"
"cell76976",3727.6047,2437.6047,"Myoepi"
"cell76977",3657.708,2438.9204,"Stromal"
"cell76978",3651.875,2437.9167,"Stromal"
"cell76981",3793.831,2440.6116,"Stromal"
"cell76982",3490.4568,2439.0344,"Macrophage"
"cell76983",3456.0151,2439.7273,"Macrophage"
"cell76984",3598.4849,2443.2302,"Stromal"
"cell76989",3736.163,2439.9434,"Myoepi"
"cell76990",3666.2827,2440.5217,"Stromal"
"cell76992",3711.4673,2437.2131,"Malignant"
"cell76993",3785.8345,2441.5586,"Stromal"
"cell76999",3582.759,2442.7856,"Stromal"
"cell77006",3725.8215,2445.9465,"Myoepi"
"cell77008",3422.6028,2444.178,"T"
"cell77013",3592.681,2449.8723,"Myoepi"
"cell77015",3430.4956,2449.991,"Stromal"
"cell77016",3263.077,2450.0386,"Stromal"
"cell77019",3462.4443,2451.9333,"Macrophage"
"cell77020",3695.0667,2453.0286,"Malignant"
"cell77021",3722.5293,2452.4353,"Myoepi"
"cell77022",3349.3367,2455.8594,"Stromal"
"cell77023",3589.3308,2453.8948,"Myoepi"
"cell77024",3273.1418,2456.6453,"Macrophage"
"cell77025",3287.8386,2452.5967,"T"
"cell77026",3779.8928,2452.6072,"Stromal"
"cell77027",3636.3809,2455.6428,"Myoepi"
"cell77028",3707.994,2453.479,"Myoepi"
"cell77031",3762.3237,2459.744,"Macrophage"
"cell77033",3228.9148,2459.4263,"Macrophage"
"cell77034",3279.9534,2459.7944,"Macrophage"
"cell77040",3202.3381,2458.4204,"Stromal"
"cell77042",3728.618,2461.2275,"Stromal"
"cell77043",3428.8857,2460.6858,"Macrophage"
"cell77044",3239.9385,2459.6155,"T"
"cell77048",3303.8958,2461.375,"Macrophage"
"cell77049",3631.125,2462.182,"Malignant"
"cell77051",3581.9143,2461.7886,"Myoepi"
"cell77053",3220.2983,2458.82,"Stromal"
"cell77055",3776.1052,2462,"T"
"cell77057",3792.324,2462.6196,"Stromal"
"cell77058",3244.903,2468.1873,"Macrophage"
"cell77059",3321.113,2463.9827,"Stromal"
"cell77061",3462.4097,2465.1929,"Macrophage"
"cell77062",3691.6826,2463.798,"Stromal"
"cell77066",3497.319,2469.4788,"Stromal"
"cell77067",3640.27,2471.5344,"Myoepi"
"cell77068",3645.938,2469.2402,"Myoepi"
"cell77070",3551.1685,2460.5056,"Stromal"
"cell77071",3748.0815,2466.7654,"Stromal"
"cell77074",3415.8472,2467.389,"T"
"cell77075",3705.2,2474.6545,"Macrophage"
"cell77076",3291.1416,2466.5557,"Stromal"
"cell77079",3547.4727,2465.709,"Macrophage"
"cell77082",3311.4136,2468.298,"Stromal"
"cell77090",3321.783,2473.3315,"Macrophage"
"cell77091",3574.8044,2475.7827,"Myoepi"
"cell77092",3235.87,2471.052,"T"
"cell77093",3581.524,2472.0317,"Myoepi"
"cell77094",3274.5,2472.6516,"Macrophage"
"cell77095",3539.057,2471.634,"Plasma"
"cell77099",3727.0789,2472.0527,"Macrophage"
"cell77101",3762.0928,2472.603,"Macrophage"
"cell77103",3698.0842,2479.53,"Stromal"
"cell77104",3690.0557,2476.1528,"Stromal"
"cell77105",3773.204,2474.7754,"Macrophage"
"cell77106",3713.6135,2475.0227,"Macrophage"
"cell77107",3349.9668,2478.8398,"Stromal"
"cell77109",3419.106,2479.3176,"Stromal"
"cell77110",3473.635,2478.5398,"Stromal"
"cell77111",3216.4731,2479.8494,"Macrophage"
"cell77113",3197.1865,2478.6018,"Stromal"
"cell77116",3557.7478,2479.8655,"Stromal"
"cell77117",3732.7314,2478.888,"T"
"cell77118",3408.0916,2482.3733,"T"
"cell77119",3265.185,2479.12,"Stromal"
"cell77120",3584.8867,2480.4226,"Myoepi"
"cell77122",3352.894,2479.659,"Macrophage"
"cell77123",3252.0261,2483.7434,"T"
"cell77124",3723.3076,2483.3538,"Macrophage"
"cell77127",3572.787,2481.8862,"Malignant"
"cell77129",3691.3096,2488.7856,"Myoepi"
"cell77130",3544.5815,2487.3674,"Stromal"
"cell77133",3205.446,2486.2432,"Stromal"
"cell77135",3648.4,2485.0715,"Malignant"
"cell77136",3587.97,2490.8796,"Myoepi"
"cell77138",3739.515,2487.5444,"DC_Mast"
"cell77139",3745.2444,2485.9778,"Malignant"
"cell77141",3248.034,2489.2712,"Macrophage"
"cell77142",3598.4175,2492.652,"Myoepi"
"cell77143",3402.1526,2492.8052,"B"
"cell77144",3725.6272,2491.9832,"T"
"cell77145",3760.7844,2491.888,"Stromal"
"cell77147",3628.66,2492.95,"Myoepi"
"cell77149",3652.274,2494.1428,"Malignant"
"cell77151",3479.38,2502.3333,"Stromal"
"cell77153",3213.747,2494.5422,"Macrophage"
"cell77154",3610.9434,2494.6226,"Myoepi"
"cell77156",3671.216,2497.064,"Malignant"
"cell77157",3716.7427,2497.109,"Macrophage"
"cell77159",3680.602,2499.466,"Myoepi"
"cell77160",3264.7068,2496.1519,"Stromal"
"cell77163",3565.7676,2498.2122,"Myoepi"
"cell77167",3699.8076,2499.1538,"Stromal"
"cell77169",3735.0286,2496.8,"Myoepi"
"cell77170",3577.2437,2498.1235,"Myoepi"
"cell77171",3400.8267,2500.2,"B"
"cell77172",3292.263,2501.4932,"Stromal"
"cell77173",3775.647,2498.6667,"Macrophage"
"cell77174",3638,2501.4883,"Malignant"
"cell77175",3743.112,2501.474,"Stromal"
"cell77176",3610.7874,2503.5037,"Malignant"
"cell77177",3622.8152,2500.489,"Malignant"
"cell77178",3655.2698,2501.962,"Myoepi"
"cell77179",3803.59,2503.1968,"T"
"cell77183",3534.934,2504.585,"Stromal"
"cell77188",3734.5327,2507.8853,"Myoepi"
"cell77190",3759.678,2513.13,"Macrophage"
"cell77191",3539.9119,2512.3833,"Stromal"
"cell77192",3608.1968,2510.7212,"Malignant"
"cell77195",3192.1667,2511.3667,"Stromal"
"cell77196",3695.6428,2509.296,"Stromal"
"cell77197",3726.5483,2512.1936,"Myoepi"
"cell77199",3621.1553,2511.3604,"Malignant"
"cell77200",3751.223,2503.0984,"Stromal"
"cell77201",3558.888,2512.3657,"Malignant"
"cell77202",3799.415,2512.9246,"Stromal"
"cell77204",3501.52,2514.36,"T"
"cell77206",3663.6538,2515.6636,"Stromal"
"cell77207",3570.0217,2513.4104,"Myoepi"
"cell77208",3634.7053,2513.5781,"Myoepi"
"cell77209",3743.7336,2519.5654,"Myoepi"
"cell77210",3384.9382,2516.0034,"Stromal"
"cell77211",3695.1628,2519.4883,"Stromal"
"cell77212",3631.0522,2521.513,"Malignant"
"cell77214",3726.1658,2522.8247,"Malignant"
"cell77217",3789.6216,2521.8784,"B"
"cell77218",3610.0642,2524.327,"Malignant"
"cell77220",3553,2524.8699,"Malignant"
"cell77221",3669.4805,2524.6594,"Stromal"
"cell77222",3643.0935,2525.5146,"Malignant"
"cell77224",3229.3447,2525.9514,"Stromal"
"cell77234",3289.2344,2529.6172,"Stromal"
"cell77235",3321.8718,2527.1282,"Macrophage"
"cell77238",3531.1497,2533.2556,"Stromal"
"cell77240",3507.182,2531.5757,"Stromal"
"cell77241",3540,2532.453,"Myoepi"
"cell77243",3762.8591,2531.8872,"Macrophage"
"cell77246",3568.9102,2531.6794,"Myoepi"
"cell77247",3332.8203,2530.927,"Macrophage"
"cell77248",3735.1677,2531.8354,"Myoepi"
"cell77249",3522.0286,2535.8713,"Stromal"
"cell77251",3629.5815,2532.4695,"Malignant"
"cell77253",3785.2903,2532.9678,"Macrophage"
"cell77254",3714.1196,2535.0544,"Stromal"
"cell77256",3800,2534.75,"T"
"cell77257",3317.29,2538.0085,"Stromal"
"cell77258",3693.0676,2536.2095,"Macrophage"
"cell77259",3599.9768,2540.412,"Malignant"
"cell77264",3645.2715,2536.1729,"Malignant"
"cell77267",3784.75,2540.4167,"Macrophage"
"cell77268",3614.1565,2543.9395,"Malignant"
"cell77270",3540.2058,2540.8284,"Myoepi"
"cell77271",3630.4783,2543.2783,"Malignant"
"cell77273",3650.6365,2539.9504,"Myoepi"
"cell77275",3505.5432,2544.0708,"Stromal"
"cell77276",3544.0625,2545.0625,"Malignant"
"cell77279",3796.2583,2542.1655,"Plasma"
"cell77280",3680.1064,2544.7766,"Macrophage"
"cell77282",3796.8955,2551.3203,"T"
"cell77284",3638.8845,2553.4521,"Myoepi"
"cell77285",3549.548,2551.1313,"Malignant"
"cell77286",3217.1697,2553.6458,"Stromal"
"cell77287",3624.3306,2552.3389,"Malignant"
"cell77288",3863.869,1698.6229,"T"
"cell77290",3992.545,1703.045,"Stromal"
"cell77298",4021.5754,1706.8962,"Stromal"
"cell77300",4032.6301,1714.8334,"Macrophage"
"cell77302",4021.6216,1712.7567,"Stromal"
"cell77303",3994.9065,1716.8274,"Stromal"
"cell77304",3885.1448,1714.799,"Stromal"
"cell77305",4015.6016,1716.3903,"Stromal"
"cell77306",4428.798,1717.2954,"Macrophage"
"cell77307",4411.9473,1718.9474,"Stromal"
"cell77310",4440.8135,1722.5424,"Macrophage"
"cell77311",3848.685,1720.9647,"Stromal"
"cell77312",4314.058,1724.0658,"Stromal"
"cell77315",4159.278,1730.8148,"Macrophage"
"cell77319",4054.9934,1747.9279,"Stromal"
"cell77325",4156.36,1742.3503,"Stromal"
"cell77326",4047.6614,1754.8754,"Stromal"
"cell77327",3970.238,1747.831,"T"
"cell77328",4164.7036,1750.5309,"Stromal"
"cell77331",4096.8184,1749.7435,"Stromal"
"cell77334",3863.3733,1765.4487,"T"
"cell77336",3877.2537,1780.8041,"Stromal"
"cell77337",4120.5986,1784.9816,"Macrophage"
"cell77339",4273.844,1786.2423,"T"
"cell77340",4238.468,1790.2966,"Stromal"
"cell77346",4279.8755,1808.6298,"Stromal"
"cell77347",4311.597,1809.1481,"Stromal"
"cell77349",4008.6084,1816.2433,"Stromal"
"cell77351",4179.2285,1817.3472,"Macrophage"
"cell77352",4449.5376,1815.5646,"Stromal"
"cell77353",3907.2698,1812.7683,"Stromal"
"cell77355",4069.9849,1824.2489,"Macrophage"
"cell77356",3903.7622,1828.705,"Stromal"
"cell77359",4119.965,1837.0188,"Stromal"
"cell77360",3893.8726,1834.1218,"Stromal"
"cell77366",3873.612,1849.6832,"Stromal"
"cell77367",4237.816,1849.2616,"Stromal"
"cell77370",3903.4167,1844.3939,"Macrophage"
"cell77371",3971.2197,1848.1212,"T"
"cell77372",4456.455,1850.7904,"Stromal"
"cell77374",3832.9312,1858.7045,"Stromal"
"cell77376",3866.6365,1858.5454,"Macrophage"
"cell77377",3851.3198,1862.9796,"Macrophage"
"cell77378",3902.4248,1861.2743,"Stromal"
"cell77380",4270.5957,1866.078,"Stromal"
"cell77381",4082.6829,1875.5023,"Stromal"
"cell77383",4066.761,1872.8113,"Stromal"
"cell77386",4271.13,1879.1097,"Stromal"
"cell77388",3993.9185,1887.7551,"T"
"cell77390",3991.2297,1895.5575,"Macrophage"
"cell77392",4025.276,1895.7672,"Stromal"
"cell77393",3900.4048,1897.834,"Stromal"
"cell77396",4394.0186,1900.8545,"Macrophage"
"cell77399",3973.3093,1905.4067,"Plasma"
"cell77400",3991.3462,1906.2885,"Stromal"
"cell77401",3984.4443,1911.5726,"Stromal"
"cell77402",3963.3022,1911.8372,"Macrophage"
"cell77403",3969.2356,1917.6942,"Stromal"
"cell77405",4057.2104,1918.2749,"Stromal"
"cell77407",4075.0208,1912.798,"Stromal"
"cell77410",3958.625,1920.75,"Stromal"
"cell77411",4359.5024,1928.3574,"Stromal"
"cell77412",4379.5195,1934.6395,"Stromal"
"cell77416",4317.0986,1937.5076,"Stromal"
"cell77417",4112.428,1941.5043,"Stromal"
"cell77419",4240.7876,1940.6339,"Stromal"
"cell77422",4021.8643,1948.5009,"Stromal"
"cell77426",3909.4087,1948.0494,"Stromal"
"cell77427",3970.813,1952.0903,"Plasma"
"cell77428",4279.506,1955.9373,"Stromal"
"cell77431",4330.2856,1956.1752,"Stromal"
"cell77432",3832.9797,1958.2789,"T"
"cell77435",4302.543,1974.798,"Macrophage"
"cell77438",4026.0515,1974.6083,"Stromal"
"cell77439",4231.994,1975.2748,"Stromal"
"cell77443",3910.6204,1996.8555,"T"
"cell77444",3978.9265,2002.1243,"T"
"cell77447",3937.2046,2006,"Stromal"
"cell77449",3861.3086,2001.266,"Macrophage"
"cell77457",3952.59,2014.4508,"T"
"cell77458",4032.4578,2015.7228,"Macrophage"
"cell77459",3973,2017,"Stromal"
"cell77460",3980.5745,2018.7458,"Stromal"
"cell77461",3941.566,2016.366,"Stromal"
"cell77462",3964.8264,2019.7986,"Stromal"
"cell77464",3955.6064,2026.1277,"Macrophage"
"cell77465",3893,2025.7258,"Macrophage"
"cell77466",4217.0776,2024.3978,"Macrophage"
"cell77467",4069.3428,2026.0839,"Stromal"
"cell77469",4396.3,2040.75,"T"
"cell77470",3965.111,2039.8148,"T"
"cell77472",4273.1763,2048.5542,"Stromal"
"cell77473",3949.2,2049.4534,"Macrophage"
"cell77474",3896.34,2051.72,"Stromal"
"cell77476",4219.298,2063.4497,"Macrophage"
"cell77479",4369.222,2060.0078,"Stromal"
"cell77480",4127.9385,2059.656,"Stromal"
"cell77481",4078.2163,2063.4634,"Stromal"
"cell77482",3893.6233,2064.739,"T"
"cell77484",4016.4673,2070.4565,"T"
"cell77487",4030.752,2072.9473,"Macrophage"
"cell77488",4435.374,2072.022,"Stromal"
"cell77490",3914.456,2076.4912,"T"
"cell77491",4041.3667,2079.5,"Stromal"
"cell77492",4129.659,2074.769,"Macrophage"
"cell77493",3907.2395,2076.8733,"T"
"cell77494",3968.1052,2078.842,"Macrophage"
"cell77497",3944.6956,2080.087,"T"
"cell77498",3959.7166,2081.4666,"T"
"cell77499",3937.4678,2081.742,"B"
"cell77502",4258.756,2084.048,"Macrophage"
"cell77504",3864.463,2088.9443,"Macrophage"
"cell77505",4026.5278,2090.6345,"Stromal"
"cell77508",4038.726,2091.8215,"Stromal"
"cell77511",4029.0159,2091.2063,"Stromal"
"cell77514",3947.2056,2091.7397,"Macrophage"
"cell77515",3911.9634,2092.195,"T"
"cell77518",4299.507,2094.224,"Stromal"
"cell77520",3862.6487,2101.6936,"T"
"cell77521",3891.5,2097.9285,"T"
"cell77523",4422.415,2101.1638,"Stromal"
"cell77524",3940.8572,2101.8394,"Stromal"
"cell77525",3922.4905,2101.6792,"T"
"cell77526",3876.976,2099.726,"Macrophage"
"cell77527",3966.3906,2103,"T"
"cell77529",3910.2263,2103.2642,"T"
"cell77530",3892.2368,2103.8948,"T"
"cell77531",3886.0222,2104.6667,"T"
"cell77532",4029.2837,2104.4468,"Macrophage"
"cell77534",3931.5686,2106.5293,"T"
"cell77535",3956.516,2108.8145,"Macrophage"
"cell77536",4044.806,2107.836,"T"
"cell77537",4127.7827,2107.112,"Stromal"
"cell77542",3939.725,2116.988,"Stromal"
"cell77543",3873.606,2108.4243,"B"
"cell77544",4028.4666,2112.5112,"T"
"cell77547",4038.3904,2110.3381,"Macrophage"
"cell77550",3862.4426,2116.1638,"Macrophage"
"cell77552",4032.9353,2122.0833,"Stromal"
"cell77553",3826.4333,2120,"T"
"cell77554",3903.3396,2118.868,"T"
"cell77555",3916.0386,2126.5251,"Stromal"
"cell77556",3925.6863,2119.5881,"T"
"cell77557",3854.3865,2121.682,"T"
"cell77559",3951.5957,2123.3723,"Stromal"
"cell77560",3861.4883,2122.5813,"T"
"cell77562",4043.963,2125.4814,"Stromal"
"cell77564",3887.2886,2125.577,"T"
"cell77565",3858.561,2127.4878,"T"
"cell77566",3851.75,2127.6943,"T"
"cell77568",3935.682,2129.2954,"Macrophage"
"cell77569",3906.1143,2130.0857,"Stromal"
"cell77570",3944.0652,2130.087,"Macrophage"
"cell77573",3968.3914,2132.087,"T"
"cell77574",3932.2207,2136.1558,"T"
"cell77579",4287.106,2138.9883,"Stromal"
"cell77581",3859.327,2138.25,"T"
"cell77582",3899.439,2138.1462,"T"
"cell77583",3909.2092,2137.9534,"T"
"cell77585",4027.0413,2146.606,"Stromal"
"cell77586",3917.5,2140.5,"T"
"cell77587",3868.9373,2137.398,"Macrophage"
"cell77588",3897,2143,"T"
"cell77589",4075.9512,2141.6584,"Stromal"
"cell77590",3929.1892,2143.2974,"T"
"cell77591",3912.4866,2144.1353,"T"
"cell77592",3918.2104,2146.8948,"T"
"cell77593",3981.8633,2146.4016,"Stromal"
"cell77594",3876.9285,2147.0715,"T"
"cell77595",3853.4465,2149.875,"T"
"cell77597",3926,2150.9768,"T"
"cell77598",3930.5527,2153.4473,"T"
"cell77599",3859.5967,2154.0645,"T"
"cell77600",3969,2153.25,"Stromal"
"cell77602",3921.5908,2155.3865,"T"
"cell77604",4265.434,2154.8123,"Stromal"
"cell77605",4104.309,2155.9258,"Stromal"
