"","x_cord","y_cord","gene"
"cell99255",2060.9639,3259.488,0.6709673
"cell99256",2108.6592,3255.8635,0.17213306
"cell99260",2334.3542,3259.7605,0.15935397
"cell99262",2188.41,3256.7,0.12283981
"cell99263",2383.889,3257.8147,0.16210271
"cell99266",2339.532,3257.0637,0.050927963
"cell99267",2455.8853,3266.7896,0.34644836
"cell99269",2491.851,3257.8723,0.2336971
"cell99271",2125.1062,3261.3938,0.29642454
"cell99273",2358.315,3257.935,0.11953153
"cell99276",2150.4595,3259.7297,0.24775386
"cell99279",2079.111,3258.9495,0.40541562
"cell99281",2515.9465,3259.375,0.10446503
"cell99284",2474.28,3261.08,0.45136744
"cell99286",2525.4285,3262.0571,0.15632364
"cell99287",2183.7666,3262.0166,0.1974626
"cell99291",2138.7114,3264.1924,0.22872269
"cell99293",2017.6666,3267.5715,1.3981262
"cell99294",2027.8724,3266.4973,1.8826176
"cell99297",1944.7769,3263.6394,1.6360903
"cell99299",2277.3867,3264.9666,0.5012357
"cell99300",2146.6035,3266.138,0.057219256
"cell99301",2347.55,3271.0356,0.15079342
"cell99302",2331.851,3266.383,0.03376232
"cell99303",2343.6052,3263.158,0.06884446
"cell99304",1924.4296,3271.3909,0.51532966
"cell99306",2360.7847,3267.6155,0.10751611
"cell99307",2218.169,3266.7888,0.27858186
"cell99309",2397.8591,3267.6057,0.11849759
"cell99310",2303.026,3267.026,0.38542995
"cell99311",2541.5334,3266.84,0.035119973
"cell99313",2528.3022,3270.2559,0.15655018
"cell99315",2107.6987,3271.2651,0.30942968
"cell99316",2311.8987,3270.2913,0.045613483
"cell99318",2323.3103,3270.7415,0.026946569
"cell99320",2044.0707,3270.4343,0.36840257
"cell99321",2145.2556,3274.8044,0
"cell99322",2537.319,3271.0425,0.05246034
"cell99323",2078.2434,3270.0696,0.43960905
"cell99324",2301.6191,3273.1785,0.09736989
"cell99325",2192.4375,3268.2917,0.28715476
"cell99329",1937,3274.927,0.7314432
"cell99330",2025.907,3272.8604,1.101931
"cell99331",2509.3794,3273.638,0.045375552
"cell99333",2210.3547,3274.5806,0.1536514
"cell99334",2336.283,3275.3208,0.17725874
"cell99336",2525.459,3273.918,0.10423416
"cell99337",2546.275,3274.125,0.015748853
"cell99338",2498.745,3274.7256,0.16193695
"cell99340",2119.9216,3274.5881,0
"cell99342",2173.7646,3274.7207,0.14907752
"cell99343",2540.1372,3277.0195,0.070282124
"cell99344",1951.3513,3275.6082,1.2834101
"cell99347",2055.9697,3277.6465,0.38740894
"cell99349",2517.7817,3277.6726,0.16480641
"cell99353",2306.2092,3278.1396,0.31739718
"cell99355",2112.261,3278.6377,0.0846513
"cell99360",2491.2,3278.2334,0.060581475
"cell99361",2185.1145,3282.9336,0.103962995
"cell99362",2216.6738,3275.226,0.47598788
"cell99363",2318.1,3279.7727,0.13799608
"cell99364",1964.7258,3277.285,0.50892764
"cell99366",2165.261,3280.1885,0.32562914
"cell99368",2230.2563,3274.3374,0.5879135
"cell99370",2020.1078,3282.0098,1.4019121
"cell99371",2097.326,3279.0562,0.09038586
"cell99373",2147.0754,3280.5283,0.010840218
"cell99374",2366.554,3279.1082,0.14213827
"cell99375",2482.7236,3280.9868,0.24146812
"cell99376",2032.2559,3284.4646,0.8367719
"cell99377",1949.0498,3284.9458,0.63226396
"cell99380",1928.25,3283.0417,0.23370834
"cell99383",2102.75,3283.4546,0.31853324
"cell99384",2339.9658,3283.932,0.11407214
"cell99387",1975.6471,3284.306,0.78273004
"cell99390",2328.16,3284.5,0.07377501
"cell99391",2273.3936,3284.5737,0.27322593
"cell99392",2429.8342,3282.1106,0.2884435
"cell99393",1983.6938,3288.0408,0.582606
"cell99394",2523.5227,3286.182,0.045432396
"cell99395",2199.2788,3286.3936,0.08857983
"cell99396",2448.146,3285.0073,0.38243192
"cell99397",2143.6667,3286.5625,0.108568266
"cell99398",2294.183,3286.5493,0.09160083
"cell99400",2125.7095,3283.0886,0.1257416
"cell99402",1961.0396,3290.4915,0.73910064
"cell99404",2390.4849,3289.7878,0.2046155
"cell99405",2110,3288.1365,0.0771224
"cell99407",2007.5934,3291.863,0.47988078
"cell99408",2509,3288.913,0.04993052
"cell99409",2088.5083,3290.0298,0.14327125
"cell99410",2310.6,3291.7715,0.11671474
"cell99411",2350.05,3289.6,0.09809816
"cell99412",2372.3125,3290.25,0.17030638
"cell99414",1992.18,3290.56,0.5347343
"cell99417",2181.75,3293.902,0.010913539
"cell99418",2323.457,3291,0.09315152
"cell99419",2044.536,3291.2117,0.28612638
"cell99420",2525.17,3292.2642,0.039730165
"cell99422",2365.0356,3290.762,0.22108856
"cell99423",2329.6572,3293.5715,0.18308893
"cell99424",2542.855,3292.8115,0.076919414
"cell99425",2168.0344,3291.5862,0.064004436
"cell99426",2213.2808,3295.2603,0.09317263
"cell99427",1973.8033,3298.2034,0.6434037
"cell99429",2193.4614,3292.6538,0.09629389
"cell99431",2497.3052,3296.179,0.3204238
"cell99434",2255.3208,3293.3208,0.089011006
"cell99436",2301.3674,3295.102,0
"cell99437",2358.8408,3294.0908,0.16871431
"cell99438",2069.6057,3294.676,0.08623277
"cell99439",2294.2712,3294.966,0.06945714
"cell99440",2138.353,3296.2744,0.07383075
"cell99441",2081.0833,3294.75,0.10193465
"cell99442",2288.1614,3296.3386,0.07695754
"cell99443",1989.381,3297.9365,0.70649064
"cell99449",2235.7292,3298.8796,0.07003156
"cell99454",2344.3977,3297.3735,0.09349054
"cell99455",2037.4375,3297.4531,0.101551846
"cell99458",2390.1423,3300.237,0.24865067
"cell99459",2104.982,3297.7644,0.03143682
"cell99460",2058.7285,3298.9568,0.42601338
"cell99461",2487.0625,3299.6875,0.15376009
"cell99463",2024.6694,3300.7603,0.43627864
"cell99464",2199.1562,3298.7188,0.25177166
"cell99467",2187.894,3300.803,0.0538115
"cell99468",2129.5,3299.9666,0.20951796
"cell99469",2086.7659,3299.5532,0.08377018
"cell99470",2547.8,3300.2,0.074722655
"cell99471",2536.6553,3300.9827,0
"cell99472",1954.1769,3300.384,0.45594487
"cell99473",1928.2307,3300.8718,0.083348595
"cell99474",2078.721,3300.535,0.08495196
"cell99476",2494.0789,3302.0264,0.25719222
"cell99477",2243.6033,3302.0476,0.047013663
"cell99478",2334.3472,3301.2295,0.12874387
"cell99480",2362.0386,3302.75,0.24798913
"cell99482",2522.64,3302.44,0.062247287
"cell99484",2226.475,3301.9,0.070913866
"cell99486",2315.7102,3301.1594,0.07511488
"cell99488",2152.7585,3302.6035,0.08839203
"cell99489",2046.8,3303.1475,0.45618716
"cell99490",2544.4412,3304.7058,0.06885302
"cell99491",2278.7166,3304.5,0.06231294
"cell99492",2202.3164,3305.7246,0.09939339
"cell99494",2103.0908,3305.182,0.10931643
"cell99495",2268.677,3305.1846,0.098298244
"cell99496",2207.4243,3305.5757,0.0953633
"cell99497",2190.709,3309.0364,0.03973219
"cell99499",2217.6287,3306.757,0.06316939
"cell99501",2295.2454,3308,0.075936995
"cell99502",1944.7401,3307.1812,0.37685573
"cell99503",2487.4058,3308.6956,0.2416492
"cell99505",2341.9485,3305.9043,0.06238248
"cell99508",2009.112,3305.016,0.35063574
"cell99509",2117.1104,3310.3308,0.13705806
"cell99510",2289.3513,3310.5676,0.07933349
"cell99511",2518.0715,3308.1904,0.07058771
"cell99513",2281.7437,3309.4614,0.059528735
"cell99514",2025.254,3307.3967,0.19040142
"cell99515",2135.8135,3309.2542,0.10105882
"cell99517",1915.9977,3312.211,0.47711062
"cell99518",2230.7222,3310.1853,0.061954595
"cell99520",1989.2463,3309.2463,0.60494643
"cell99521",2247.0815,3311.0613,0.11143694
"cell99522",2072.399,3310.1548,0.1608372
"cell99523",1931.5435,3312.0217,0.12738112
"cell99524",2160.7932,3311.8276,0.076689124
"cell99526",2015.091,3311.197,0.120646074
"cell99529",2241.1628,3312.0466,0.09727426
"cell99530",1956.1638,3316.2146,0.42228657
"cell99531",2344.74,3314.16,0.2151861
"cell99532",2312.4067,3314.5762,0.049270514
"cell99533",2520.5303,3315.697,0.06170978
"cell99535",2498.85,3312.475,0.1981675
"cell99537",2296.8667,3314.9333,0.05964723
"cell99538",2367.7446,3315.8936,0.19103663
"cell99539",2169.686,3315.372,0.083792716
"cell99540",2274.033,3316.1099,0.03573237
"cell99541",1998,3316,0.17376913
"cell99542",2320.6333,3316.7166,0.071346164
"cell99545",2189.0876,3318.228,0.14143308
"cell99546",2103.027,3318.2366,0.15743606
"cell99547",2221.8796,3317.3384,0.09765406
"cell99549",2028.3594,3319.6445,0.7080125
"cell99550",2243.2432,3317.5676,0.09247085
"cell99551",2121.66,3317.58,0.10937978
"cell99552",2533.2986,3317.7532,0.06500603
"cell99553",2151.2324,3319.3333,0.1780912
"cell99555",1938.02,3320.0923,0.35748953
"cell99557",2333.6938,3321.3062,0.013483942
"cell99558",1989.1578,3320.3948,0.2302684
"cell99562",2206.331,3321.4084,0
"cell99566",2061.8596,3320.3635,0.32319033
"cell99567",2354.95,3320.975,0.23141935
"cell99568",2143.653,3321.653,0.08099183
"cell99569",1979.2106,3320.9473,0.18715145
"cell99570",2042.5563,3321.4172,1.3470914
"cell99571",2294.577,3322.0576,0.057740714
"cell99574",2078.5,3322.6619,0.12749355
"cell99575",2235.9656,3323.0344,0.088662945
"cell99578",1924.6833,3324.0166,0.091516875
"cell99579",2054.5156,3323.6323,0.751915
"cell99580",2263.8235,3323.549,0.09617304
"cell99582",2169.1755,3324.5615,0.09188956
"cell99584",2528.3896,3323.6494,0.20716424
"cell99585",2089.7144,3325.1667,0.10854166
"cell99586",2217.5,3325,0.08707398
"cell99589",2281.5715,3327.922,0.06995486
"cell99590",2197.415,3326.9246,0.19092846
"cell99591",2323.9565,3326.261,0.09093159
"cell99593",2225.5193,3326.423,0.05335315
"cell99595",2485.9468,3331.338,0.34516856
"cell99597",2077.326,3328.573,0.28379834
"cell99599",2545.5806,3328.0645,0.07483674
"cell99600",1948.0317,3329.1587,0.10038521
"cell99601",2029.1666,3330.5764,0.9649784
"cell99602",2063.5745,3331.9949,0.94358414
"cell99603",2110.5,3329.2976,0.24495347
"cell99605",2126.5615,3328.93,0.10065215
"cell99606",2273.578,3330.0222,0.19293302
"cell99607",2294.158,3328.6052,0.07324276
"cell99608",2313.8914,3329.0217,0.070099965
"cell99609",2517.9807,3329.2886,0.053891014
"cell99610",2208.4883,3328.814,0.0629454
"cell99611",2404.7556,3329.0686,0.42270532
"cell99613",2330.652,3330.2173,0.07915918
"cell99615",2375.016,3328.433,0.2467469
"cell99617",2319.475,3330.425,0.06469797
"cell99618",1988.4728,3331.3635,0.26276097
"cell99621",2220.4883,3331.3257,0.050524782
"cell99623",2341.2131,3331.377,0
"cell99624",1974.9912,3329.3157,0.20401025
"cell99625",2255,3331,0.054135323
"cell99626",1996.2054,3332.904,0.5321509
"cell99627",2042.5742,3336.716,0.8138365
"cell99628",2185.3618,3332.7446,0.07811391
"cell99629",2213.2307,3333,0.06309798
"cell99630",1975.9744,3333.2563,0.13837814
"cell99632",2349.2148,3330.4207,0.15638237
"cell99635",1937.743,3338.324,0.22026935
"cell99637",2245.771,3336.253,0.20214127
"cell99638",2294.3618,3334.7446,0.0763489
"cell99639",2333.2917,3335.25,0
"cell99641",2012.5026,3329.5796,0.8210009
"cell99642",2138.5876,3334.6392,0.079127714
"cell99644",2409.5059,3339.9294,0.28826216
"cell99646",2370.836,3337.2239,0.32879895
"cell99647",2426.2769,3347.9,0.32588673
"cell99648",2316.6487,3336.7297,0.052346427
"cell99649",2527.5952,3336.3572,0.0828216
"cell99651",1983.5,3339.2031,0.17357016
"cell99652",2268.3257,3336.814,0.16426122
"cell99656",2227.44,3338.38,0.08193883
"cell99658",2176.2542,3338.8135,0.14339873
"cell99659",2259.8813,3338.7627,0.06663961
"cell99660",1926.0625,3338.9583,0.05677811
"cell99661",2055.1304,3339.663,0.8391601
"cell99662",2311.1777,3339.7778,0.054486163
"cell99664",2186.7715,3338.1428,0.0782598
"cell99665",2033.0759,3342,0.83021766
"cell99666",2104.8462,3341.6924,0.4559482
"cell99668",2239.7834,3340.474,0.075489335
"cell99669",2321.0977,3340.6829,0.046657365
"cell99670",2517.14,3340.36,0.06017704
"cell99671",2282.0232,3339.4768,0.107769065
"cell99672",2540.3157,3341.0876,0.094339535
"cell99673",1991.8505,3344.2524,0.20707522
"cell99674",2271.1277,3341.2554,0.076378345
"cell99675",2341.1384,3343.3076,0.07911012
"cell99676",1914.5652,3341.7173,0.15821135
"cell99677",2207.7834,3342.1,0.075136274
"cell99678",2066.7827,3345.2898,0.95621604
"cell99679",2199.9075,3341.8147,0.07148849
"cell99680",2128.544,3342.93,0.17618917
"cell99682",2088.5532,3339.2021,0.35836443
"cell99683",2482.28,3343.2932,0.22192514
"cell99684",1970.8552,3343.5132,0.16772963
"cell99685",2022.7107,3343.901,0.6601997
"cell99687",2296.122,3343.3416,0
"cell99689",2307.325,3344.625,0.07782178
"cell99694",2334.9033,3344.484,0.020552278
"cell99695",2074.9966,3350.2668,0.815193
"cell99698",2164.3594,3345.4062,0.22016962
"cell99700",2302.9556,3346.6,0.0512092
"cell99701",2056.7144,3346.9048,0.48883715
"cell99703",2508,3346.4678,0.089161746
"cell99706",1932.4103,3348.423,0.10380936
"cell99708",2011,3353.265,0.63744396
"cell99709",2251.5781,3345.4375,0.069811106
"cell99712",1961.9108,3348.1606,0.12011316
"cell99713",2488.3867,3349.2,0.31243786
"cell99714",2198.718,3347.8462,0.0765626
"cell99717",2289.3062,3348.8164,0.09700307
"cell99718",2295.9443,3349.4443,0.20556703
"cell99719",2113.1968,3346.9836,0.6183467
"cell99720",2226.347,3349.7754,0.053255077
"cell99721",2232.5098,3350.0784,0.057810035
"cell99722",2347.848,3354.0652,0.06506794
"cell99724",1947.4321,3350.5308,0.1095186
"cell99727",2543.3845,3351.123,0.094563775
"cell99730",2260.2,3348.0762,0.21782815
"cell99732",1980.7391,3352.1885,0.38324082
"cell99734",2516.0334,3351.6,0.052933034
"cell99737",2188.8708,3351.8064,0.04640018
"cell99740",2315.6667,3352.08,0.07468386
"cell99743",2102.946,3358.8423,0.6690771
"cell99744",1920.2307,3353.641,0.0408637
"cell99745",2200.86,3353.86,0.058226444
"cell99746",2266.3816,3352.9473,0.08475234
"cell99748",2150.3389,3353.2712,0.22486119
"cell99749",2330.6667,3353.359,0.08784706
"cell99753",2061.768,3355.0579,0.62803245
"cell99754",2407.7246,3358.4705,0.53352827
"cell99756",2091.5308,3350.308,0.65894103
"cell99757",2334.5,3357.3428,0.082041465
"cell99759",1964.8345,3355.6277,0.22116056
"cell99760",2271.2754,3356.7102,0.0727834
"cell99762",2082.756,3356,0.6077402
"cell99763",2163.5186,3356,0.13576598
"cell99764",2169.1194,3354.582,0.16917782
"cell99766",2308.7188,3356.1875,0.08370413
"cell99767",2002.3763,3360.4731,0.6439551
"cell99768",2224.678,3358,0.04385835
"cell99769",2530.0544,3357.3274,0.05747639
"cell99771",2279.516,3357.3386,0.07867055
"cell99773",2015.8806,3358.7314,0.69880366
"cell99774",2118.7026,3356.4324,0.6890506
"cell99776",2215.275,3358.4,0.21763389
"cell99777",2252.4385,3358.93,0.058265187
"cell99779",1996.32,3356.8667,0.50674754
"cell99780",2239.3447,3359.276,0.09246912
"cell99783",2209.7334,3360.5112,0.068458185
"cell99784",2069.7068,3367.3608,0.8426959
"cell99786",2511.9138,3361.1724,0.090175025
"cell99790",2064.3333,3361.6333,0.6982492
"cell99791",2321.4565,3360.8262,0.050461788
"cell99794",2184.4546,3361.7727,0.03539321
"cell99795",2224.0942,3362.6226,0.03893608
"cell99796",1922.4631,3362.7263,0.14001468
"cell99799",2084.8057,3363.3472,0.6941899
"cell99801",2178.984,3363.9517,0.06120587
"cell99802",2546.965,3366.2673,0.07657899
"cell99808",2241.5193,3364.8655,0.06692548
"cell99809",2531.5334,3365.689,0.00936656
"cell99813",1958.3425,3366.063,0.23756929
"cell99814",1992.8511,3367.8794,0.6438595
"cell99815",2399.7913,3360.3262,0.30632138
"cell99820",2332.4065,3366.5386,0.07349892
"cell99822",2123.157,3366.9172,1.0873936
"cell99824",2356.7693,3366.6924,0.16063227
"cell99825",2150,3366.5898,0.15648611
"cell99826",2316.5293,3367.9265,0.08431295
"cell99827",2196.611,3367.611,0.039428543
"cell99829",2003.1666,3371.6282,0.6131152
"cell99830",2156.1292,3367.516,0.17847894
"cell99831",2258.6833,3368.6833,0.10970564
"cell99832",2206.0435,3368.0652,0.08207021
"cell99834",2219.7112,3368.9111,0.07203913
"cell99835",2171.3787,3372.1846,0.08884886
"cell99836",1973.7249,3366.3606,0.2610241
"cell99837",2550,3371.7334,0.061333615
"cell99840",1916.4938,3372.4814,0.20391695
"cell99841",2251.6365,3371.8333,0.06547089
"cell99845",2158.7942,3372.8235,0.068821214
"cell99847",2153,3372.7715,0.13209705
"cell99848",2534.8645,3373.3389,0.071701206
"cell99849",2079.4583,3375.389,0.6418337
"cell99850",2142.6924,3374.5,0.1836057
"cell99852",1945.5135,3372.6487,0.10471242
"cell99854",2508.4846,3377.3308,0.09448516
"cell99856",2121.8347,3376.6697,1.2873173
"cell99857",2374.623,3375.6558,0.24998295
"cell99859",2364.9028,3378,0.20492373
"cell99860",2088.426,3374.913,0.8013525
"cell99863",2343.5398,3373.1904,0.08318354
"cell99865",2064.7344,3376.5664,0.91664356
"cell99866",2521.3584,3375.6416,0.092000164
"cell99867",1954.9044,3379.7517,0.107975125
"cell99871",2328.423,3374.6282,0.07264183
"cell99874",2183.6155,3377.25,0.222769
"cell99877",2294.361,3378,0.082555406
"cell99878",1927.4546,3378.182,0.07386042
"cell99880",2352.3142,3380.6287,0.008442384
"cell99881",2011.6111,3377.611,0.49323612
"cell99882",2400.7778,3384.9673,0.2901942
"cell99883",2161.7546,3379.1133,0.1760217
"cell99884",2209.2444,3377.4888,0.09461532
"cell99885",2106.5796,3381.3623,0.7534531
"cell99887",2335.7627,3379.356,0.0615337
"cell99888",2489.7268,3382.2732,0.32548547
"cell99890",2171.111,3380.1943,0.009297586
"cell99892",2287.1702,3381.4255,0.06369584
"cell99894",2309.432,3384.1592,0.0761432
"cell99895",2279.2983,3380.8245,0.079175
"cell99897",2096.1318,3387.851,0.7102598
"cell99898",1999.4331,3383.8896,0.8855196
"cell99899",2076.1943,3383.142,0.70938116
"cell99902",1975.75,3383.6924,0.11441531
"cell99907",1985.8158,3381.0789,0.32112774
"cell99908",2260.2693,3383.327,0.19734001
"cell99909",2321.6843,3382.3157,0.074898444
"cell99911",2219.1875,3382.875,0.050527025
"cell99912",2009.5887,3384.6729,0.717128
"cell99913",2295.1538,3385.754,0.065657556
"cell99914",2146.2778,3383.9075,0.15695612
"cell99915",1928.1708,3383.9268,0.02499938
"cell99917",1948.4048,3388.1428,0.09645388
"cell99918",2467.5295,3383.6877,0.32554722
"cell99919",2372.25,3385.603,0.12683439
"cell99921",1938.5869,3386.3044,0.042117286
"cell99922",2174.229,3384.191,0.09883256
"cell99923",2212.6316,3386.1929,0.19944172
"cell99925",2133.4792,3388.75,0.086515486
"cell99926",2384.7595,3390.3606,0.1547793
"cell99927",2062.6365,3388.0303,0.6849244
"cell99928",2513.9773,3387.1135,0.09382732
"cell99930",2341.4375,3386.8958,0.07779677
"cell99931",1915.4897,3387.9185,0.05243321
"cell99932",2190.1133,3387.9812,0.048228633
"cell99934",2355.8774,3388.3674,0.22755949
"cell99935",2290.4614,3388.487,0.03738019
"cell99936",2301.2126,3388.319,0.04693351
"cell99937",2156.9434,3388.585,0.11185359
"cell99938",2255.3386,3389.6614,0.08764433
"cell99939",1991.5656,3400.4797,0.53421944
"cell99941",2482.1042,3385.822,0.42998877
"cell99944",2120.8933,3389.88,0.9230718
"cell99945",2181.25,3390.2954,0.088563636
"cell99946",2057.8982,3398.1587,0.6654144
"cell99947",2283.2693,3388.5256,0.074641
"cell99948",2365.0635,3391.7144,0.13534497
"cell99950",2547.8838,3390.6511,0.23918343
"cell99953",1971.0714,3391.9822,0.106597535
"cell99954",2221.2686,3391.8508,0.07780242
"cell99956",2109.6086,3392.9841,0.6186253
"cell99959",2199.843,3390.9607,0.067059346
"cell99963",2174.8909,3392.4727,0.098799065
"cell99968",2138.274,3397.2976,0.12578529
"cell99970",2524.2158,3397.6592,0.1272455
"cell99971",2004.8446,3395.1892,0.8835675
"cell99972",2255.6306,3397.6306,0.06804099
"cell99973",2370.8135,3395.8474,0.11551867
"cell99976",2508.4756,3397.2317,0.17444552
"cell99979",2191.093,3395.628,0.056614757
"cell99984",2246.492,3395.9524,0.17448537
"cell99985",2360.3257,3398.0698,0.12022545
"cell99986",2019.7217,3398.6702,0.9708168
"cell99987",2318.1428,3398.9429,0.07023039
"cell99989",2324.0942,3397.132,0.08007272
"cell99990",2265.5918,3396.7754,0.042003855
"cell99992",1923.0625,3396.9531,0.06559579
"cell99994",2232.675,3398.025,0.19643292
"cell99997",2155.566,3397.9622,0.11098768
"cell99999",2307.0667,3399.25,0.13525055
"cell100000",2081.76,3401.5144,0.71143913
"cell100001",2225.6736,3398.4082,0.18769383
"cell100002",2287.8838,3399.9302,0.141714
"cell100003",2300.5933,3397.2542,0.06643101
"cell100014",2877.176,2549.5278,0.40873948
"cell100017",2936.8774,2550.3677,1.0185021
"cell100018",2573.5662,2554.8013,0.33831033
"cell100019",2726.6238,2548.3193,1.2007134
"cell100020",2585.224,2545.7185,0.32387012
"cell100022",2742.7869,2555.9875,0.99523497
"cell100023",2813.341,2551.9294,0.2961866
"cell100025",2925.541,2554.7705,0.2960701
"cell100026",2681.5615,2552.2222,0.49186674
"cell100027",2800.3406,2553.2217,0.4233943
"cell100028",2694.4324,2552.901,0.8233123
"cell100030",2671.4807,2558.185,0.9912867
"cell100032",2862.0515,2557.7742,0.4826673
"cell100033",2563.458,2559.4111,0.43457365
"cell100035",2798.2334,2563.358,0.5895924
"cell100036",2769.3696,2557.8044,0.093560115
"cell100038",2646.0984,2564.2563,0.7741341
"cell100041",2977.8765,2555.5564,0.5653855
"cell100043",2632.8943,2562.8528,0.64454013
"cell100044",2906.5693,2566.5232,0.57896715
