"pred_type","gene","gene_set","model_id","cor_pearson","ssim"
"test","BOLA3","All Genes","Hist2ST",0.143310703779127,0.0486814232334295
"test","BRD9","All Genes","Hist2ST",0.150185382423645,0.109941752410881
"test","BRF1","All Genes","Hist2ST",0.102185749313312,0.0631183905062775
"test","BRF2","All Genes","Hist2ST",0.116025752374948,0.081773626501925
"test","BRK1","All Genes","Hist2ST",0.132805432465344,0.0962279323163039
"test","BRPF1","All Genes","Hist2ST",0.0866254272137975,0.024861263742912
"test","BSG","All Genes","Hist2ST",0.101227908388998,0.0973852005388182
"test","BSG","SVGs","Hist2ST",0.114649990617151,0.112853805059837
"test","BST2","All Genes","Hist2ST",0.0437334859694879,0.0424549695129247
"test","BST2","SVGs","Hist2ST",0.0503690924277121,0.0523842769104427
"test","BTG1","All Genes","Hist2ST",0.188733595176689,0.153987759059152
"test","C10orf10","All Genes","Hist2ST",0.0290575865858821,0.00856654347027516
"test","C10orf54","All Genes","Hist2ST",0.0268516022457041,0.00855161036307959
"test","C12orf45","All Genes","Hist2ST",0.111971204724672,0.0460112256560733
"test","C15orf61","All Genes","Hist2ST",0.0821950333946478,0.0237851072614986
"test","C19orf24","All Genes","Hist2ST",0.071309779720321,0.0546201583644572
"test","C19orf52","All Genes","Hist2ST",0.127137839672941,0.0518652978552399
"test","C19orf60","All Genes","Hist2ST",0.0732462449090569,0.0615445154518519
"test","C1QB","All Genes","Hist2ST",0.0692945072401164,0.0628359189112155
"test","C1R","All Genes","Hist2ST",0.0919912250157816,0.0840818260308902
"test","C1S","All Genes","Hist2ST",0.147791258379662,0.109037709676919
"test","C1orf216","All Genes","Hist2ST",0.0219253996198938,0.0077668900843692
"test","C2","All Genes","Hist2ST",0.0838152124856009,0.0420920131280194
"test","C2CD2L","All Genes","Hist2ST",0.104320448211771,0.0414701700975584
"test","C3","All Genes","Hist2ST",0.0588224215772124,0.0558584422619544
"test","C3","SVGs","Hist2ST",0.0778837711016589,0.0756275910034907
"test","C4orf48","All Genes","Hist2ST",0.0691626966293174,0.0609325465446263
"test","C5orf38","All Genes","Hist2ST",0.0900539565234578,0.0494295897998751
"test","C6orf136","All Genes","Hist2ST",0.107482200759898,0.0311790400685192
"test","C6orf48","All Genes","Hist2ST",0.197354322567219,0.120490796843938
"test","CADM4","All Genes","Hist2ST",0.12569208020483,0.0851958399479277
"test","CALML5","All Genes","Hist2ST",-0.0136742262255283,-0.00163144689246561
"test","CAMTA2","All Genes","Hist2ST",0.0817887308253455,0.0280110707852703
"test","CAPG","All Genes","Hist2ST",0.135878630647628,0.122315707638255
"test","CARS2","All Genes","Hist2ST",0.140134248511879,0.0926641480126925
"test","CBLC","All Genes","Hist2ST",0.0334190209110487,0.0164815115840496
"test","CCDC106","All Genes","Hist2ST",0.100552077812264,0.0487336961912293
"test","CCDC167","All Genes","Hist2ST",0.104278597706103,0.061682166287696
"test","CCDC57","All Genes","Hist2ST",0.0614985573151215,0.0375322720893618
"test","CCDC80","All Genes","Hist2ST",0.0128529298909792,0.0119556996156945
"test","CCDC88B","All Genes","Hist2ST",0.0352262882720458,0.0150114776127635
"test","CCL19","All Genes","Hist2ST",-0.0171218201642329,-0.00815586138332594
"test","CCL2","All Genes","Hist2ST",0.145686411580024,0.0860855182333578
"test","CCL21","All Genes","Hist2ST",-0.00132849701254822,0.00181550476711401
"test","CCM2","All Genes","Hist2ST",0.135145864003633,0.106870029210305
"test","CCNB1IP1","All Genes","Hist2ST",0.105653883593764,0.0556712912337925
"test","CCNE2","All Genes","Hist2ST",0.164728207006608,0.0785047754027419
"test","CCS","All Genes","Hist2ST",0.125232469288313,0.0855965315040245
"test","CCT4","All Genes","Hist2ST",0.223502661064282,0.177000214158016
"test","CD14","All Genes","Hist2ST",0.0292862197533644,0.0251749389793828
"test","CD320","All Genes","Hist2ST",0.0711415876715229,0.0441542070631941
"test","CD3D","All Genes","Hist2ST",0.0519420800988802,0.0167747116499765
"test","CD4","All Genes","Hist2ST",0.065390251678674,0.0271224968119225
"test","CD52","All Genes","Hist2ST",0.0786686338696077,0.0535719687848092
"test","CD68","All Genes","Hist2ST",0.0703234243552732,0.060745278194145
"test","CD74","All Genes","Hist2ST",0.0488099062155496,0.0570164284861444
"test","CD74","SVGs","Hist2ST",0.0528338322694962,0.0584027201454359
"test","CD79A","All Genes","Hist2ST",0.0241525559830029,0.0109016843954972
"test","CDH11","All Genes","Hist2ST",0.0435099650719741,0.0217257126355618
"test","CDK5RAP1","All Genes","Hist2ST",0.107160012878956,0.0445521822471899
"test","CEP250","All Genes","Hist2ST",0.082425180535993,0.0271696846243394
"test","CERCAM","All Genes","Hist2ST",0.0698783229269318,0.0407105737388025
"test","CERS5","All Genes","Hist2ST",0.101189503986189,0.0471188124993832
"test","CES2","All Genes","Hist2ST",0.0725626775520394,0.0358171471921419
"test","CFAP36","All Genes","Hist2ST",0.0742096336655604,0.0307581605822601
"test","CFDP1","All Genes","Hist2ST",0.139065611383716,0.0622843909483273
"test","CGGBP1","All Genes","Hist2ST",0.144214738989411,0.0855467913714118
"test","CHCHD6","All Genes","Hist2ST",0.072126517977376,0.0365142637304709
"test","CHD1","All Genes","Hist2ST",0.0913935875963045,0.0425777292463294
"test","CHD6","All Genes","Hist2ST",0.120101451464823,0.0616524222144959
"test","CHFR","All Genes","Hist2ST",0.143131842408603,0.0683861633941883
"test","CHST11","All Genes","Hist2ST",0.0722078155954327,0.020668284837216
"test","CIR1","All Genes","Hist2ST",0.0746739302000829,0.0298963623621494
"test","CLASRP","All Genes","Hist2ST",0.141216648483979,0.0924597727286952
"test","CLDN3","All Genes","Hist2ST",0.107659294556808,0.0972902234427011
"test","CLDN3","SVGs","Hist2ST",0.0886833872129364,0.0876406031706183
"test","CLDN4","All Genes","Hist2ST",0.207853776685021,0.175574749346806
"test","CLDN4","SVGs","Hist2ST",0.127857045703911,0.120797606839524
"test","CLU","All Genes","Hist2ST",0.0797916808464833,0.0712828741717637
"test","CNN2","All Genes","Hist2ST",0.116817495717215,0.110632842205684
"test","CNN2","SVGs","Hist2ST",0.108614335027752,0.105798743232352
"test","COL14A1","All Genes","Hist2ST",0.0469476491793915,0.0194983662455295
"test","COL3A1","All Genes","Hist2ST",0.151217716627477,0.129325929478292
"test","COL4A1","All Genes","Hist2ST",0.12964982556554,0.093248853273815
"test","COL6A2","All Genes","Hist2ST",0.0496992722574363,0.0514788247760684
"test","COL8A2","All Genes","Hist2ST",0.0700645352845439,0.0328971346349086
"test","COMMD1","All Genes","Hist2ST",0.123431935398548,0.0514276582866361
"test","COMP","All Genes","Hist2ST",0.0426780185265962,0.0308657682799556
"test","COMP","SVGs","Hist2ST",0.0307605651690313,0.0442977538896394
"test","COPS7A","All Genes","Hist2ST",0.152721884191234,0.0881548414370708
"test","COQ4","All Genes","Hist2ST",0.124495580647744,0.0821331983166267
"test","CORO1A","All Genes","Hist2ST",0.0865661219289007,0.0269864428780771
"test","CORO1B","All Genes","Hist2ST",0.101005130712449,0.0892356399121792
"test","CORO2A","All Genes","Hist2ST",0.110758231852101,0.0415097176433281
"test","CORO7","All Genes","Hist2ST",0.114736809982857,0.0840755932541545
"test","COX5A","All Genes","Hist2ST",0.181258957366794,0.125402780868265
"test","CPNE1","All Genes","Hist2ST",0.220041118813352,0.152699377652369
"test","CPSF1","All Genes","Hist2ST",0.103864384449821,0.0669832353681948
"test","CPVL","All Genes","Hist2ST",0.107028958040789,0.0543132269251752
"test","CRABP2","All Genes","Hist2ST",0.207031213877137,0.167168080975442
"test","CRABP2","SVGs","Hist2ST",0.213306726471378,0.175416334656219
"test","CRACR2B","All Genes","Hist2ST",0.157855438920939,0.123052148273459
"test","CRELD2","All Genes","Hist2ST",0.157294033369967,0.0797472840423688
"test","CROCC","All Genes","Hist2ST",0.0657048979888386,0.0253560519747636
"test","CSF1","All Genes","Hist2ST",0.0929669266085396,0.0390092650304476
"test","CSF1R","All Genes","Hist2ST",0.0808996568880649,0.0486249245587712
"test","CTDSPL","All Genes","Hist2ST",0.124836322930303,0.0754299354297192
"test","CTIF","All Genes","Hist2ST",0.095900908141148,0.0564463046221403
"test","CTSK","All Genes","Hist2ST",0.103192392989811,0.0674737944788349
"test","CTU2","All Genes","Hist2ST",0.0607876880254711,0.027291206791213
"test","CUTC","All Genes","Hist2ST",0.0949798052085928,0.0284602977835178
